Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),Total Dust (g),Total Dust OPENAP (g),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_05_21_1746_3C656F__A333_D-AIKO,Trent 772,155929.18,153989.83,6149.18,4209.829870983731,6.810941742341968,4.811386178435355,8.0,1012.0,120.0,0,1388.0,0.0,68.0
2022_05_21_2001_3C656F__A333_D-AIKO,Trent 772,156938.34,154181.62,7158.34,4401.624850604809,3.4230793347629205,2.8927255283880133,36.0,1192.0,108.0,0,1296.0,4.0,40.0
2022_05_21_2211_3C656F__A333_D-AIKO,Trent 772,188692.86,179052.95,38912.86,29272.95475368125,8.369627378513368,5.8841420064183545,8.0,2004.0,17452.0,0,1420.0,0.0,60.0
2022_05_22_0341_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,173866.1,122291.56,16866.098053892485,0.18742175165764408,-0.0008600093770577158,0.0,2332.0,34660.0,0,1576.0,0.0,148.0
2022_05_22_0930_39644E__A332_F-GZCO,Trent 772,197394.1,187228.8,53194.1,43028.801528777534,3.5779343179548677,2.544501676019193,32.0,2124.0,25788.0,0,1664.0,0.0,160.0
2022_05_22_0938_3C6565__A333_D-AIKE,Trent 772,211901.54,203590.97,62121.54,53810.97224722161,0.05458842562764854,0.04601367709295012,28.0,1732.0,32700.0,0,1468.0,0.0,128.0
2022_05_22_1005_3C656F__A333_D-AIKO,Trent 772,188749.54,179600.89,38969.54,29820.887314108404,0.9791188224755689,0.8995538226060239,28.0,1856.0,17688.0,0,1876.0,0.0,164.0
2022_05_22_2008_39644E__A332_F-GZCO,Trent 772,193865.65,182715.05,49665.65,38515.05306117023,4.500987811577046,3.56617449065563,56.0,2052.0,23804.0,0,1464.0,0.0,100.0
2022_05_22_2059_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,174493.99,130608.7,17493.99386739947,4.604434414186753,1.1134440865503847,40.0,2148.0,37456.0,0,1552.0,0.0,136.0
2022_05_22_2207_3C656F__A333_D-AIKO,Trent 772,190360.18,180559.66,40580.18,30779.662191847965,5.851955202341455,4.7521793811108965,32.0,2084.0,18020.0,0,1736.0,0.0,120.0
2022_05_22_2208_3C6565__A333_D-AIKE,Trent 772,211597.38,203851.82,61817.38,54071.81941770637,2.408716026370487,2.174397568684098,32.0,2296.0,30612.0,0,1640.0,0.0,248.0
