Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),Total Dust (g),Total Dust OPENAP (g),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_05_31_2331_3C64F4__A343_D-AIGT,CFM56-5C3,210662.05,147982.27,77068.95,7424.742856647927,0.5140483020561992,0.13409354560358028,64.0,1728.0,21272.0,0,1576.0,0.0,148.0
2022_06_01_0940_3C656F__A333_D-AIKO,Trent 772,186966.01,175566.34,57960.02,45293.70832279544,0.10500315746958983,0.09989055922976305,32.0,1924.0,29194.0,0,2248.0,0.0,184.0
2022_06_01_1154_3C64F4__A343_D-AIGT,CFM56-5C3,244250.64,152405.92,114389.6,12339.909768329204,0.06678185556167479,0.011667103756603884,56.0,1780.0,32828.0,0,1796.0,0.0,240.0
2022_06_01_1439_39644E__A332_F-GZCO,Trent 772,163675.75,153273.3,37661.94,26103.66303327743,1.1230954799525414,1.1709711212552998,28.0,2076.0,16364.0,0,1388.0,0.0,92.0
2022_06_01_2049_3C6565__A333_D-AIKE,Trent 772,182510.02,168768.86,53008.91,37740.958416145564,0.22024108685823623,0.1563047549228771,24.0,2032.0,26108.0,0,1392.0,0.0,96.0
2022_06_01_2139_39644E__A332_F-GZCO,Trent 772,139384.21,134853.75,10671.34,5637.505068004577,3.463421218403176,2.2253366355840787,8.0,1760.0,516.0,0,1596.0,0.0,52.0
2022_06_01_2203_3C656F__A333_D-AIKO,Trent 772,184410.54,171866.34,55120.6,41182.59531325074,0.2588652797921835,0.18055624150933341,20.0,2320.0,26476.0,0,1508.0,0.0,148.0
2022_06_02_0037_39644E__A332_F-GZCO,Trent 772,168474.62,156606.38,42994.02,29807.090968686898,1.5406790954603389,0.9361472182202144,28.0,2388.0,18452.0,0,2024.0,0.0,220.0
2022_06_02_0040_3C64F4__A343_D-AIGT,CFM56-5C3,235686.88,151240.53,104874.32,11045.029571077928,0.08923632934582804,0.012803277508405153,0.0,1632.0,30232.0,0,1392.0,0.0,164.0
2022_06_02_0935_39644E__A332_F-GZCO,Trent 772,172686.41,159899.95,47673.78,33466.60738552551,0.14014171837592143,0.10238674848487084,28.0,2128.0,22380.0,0,1580.0,0.0,128.0
2022_06_02_1041_3C6565__A333_D-AIKE,Trent 772,168443.44,158782.27,37379.38,26644.7409335945,0.43694280196259094,0.40664653929028827,32.0,1936.0,16524.0,0,1608.0,0.0,140.0
