Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),Total Dust (g),Total Dust OPENAP (g),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_10_28_1303_3C656F__A333_D-AIKO,Trent 772,187829.06,179188.58,38049.06,29408.58239292072,2.4666806592693535,1.7820886664331752,28.0,1680.0,17591.0,0,2184.0,0.0,88.0
2022_10_28_1905_39644E__A332_F-GZCO,Trent 772,156174.78,151153.27,11974.78,6953.269954765181,3.6154341618799677,2.598063147141711,8.0,1872.0,940.0,0,1704.0,0.0,52.0
2022_10_28_2116_3C656F__A333_D-AIKO,Trent 772,191179.27,182745.25,41399.27,32965.252546370924,0.690077293074723,0.5036033285247095,36.0,1660.0,19792.0,0,1909.0,0.0,140.0
2022_10_28_2233_39644E__A332_F-GZCO,Trent 772,181936.46,171959.0,37736.46,27758.996934932547,6.22603333546329,4.763814854732155,8.0,2148.0,16260.0,0,1368.0,0.0,116.0
2022_10_29_0322_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,173056.09,119502.64,16056.094342921659,0.5264559802916061,-0.05766405940886585,0.0,1968.0,34276.0,0,1772.0,0.0,132.0
2022_10_29_0838_39644E__A332_F-GZCO,Trent 772,204186.95,193561.82,59986.95,49361.81662016298,3.3274236006070073,2.476340471351558,44.0,2388.0,29188.0,0,1548.0,0.0,168.0
2022_10_29_0928_3C656F__A333_D-AIKO,Trent 772,213525.86,204201.83,63745.86,54421.83342641479,1.9388210025580148,1.4604693777239213,28.0,2268.0,31904.0,0,1764.0,0.0,176.0
2022_10_29_2010_39644E__A332_F-GZCO,Trent 772,209705.52,200413.98,65505.52,56213.9764474381,0.3862020277102186,0.3116802580249583,0.0,2704.0,31724.0,0,1568.0,0.0,404.0
2022_10_29_2026_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,176133.99,140012.38,19133.98891493433,1.7842275076731386,0.5333808394659808,48.0,2096.0,40440.0,0,1564.0,0.0,220.0
2022_10_29_2033_3C6565__A333_D-AIKE,Trent 772,209559.3,201552.2,59779.3,51772.19917855362,1.4441346185746322,1.1142841895600049,28.0,1740.0,31308.0,0,1196.0,0.0,112.0
